"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0I080","2019-10-09 12:00:00","536.000","353.000","0.500","29.700","0.580","956.400","","0.000","-99.000","-99.000","-99.000","29.700","","20.900",""
"C0UA30","2019-10-09 12:00:00","1397.000","0.000","0.000","16.600","0.990","864.800","","0.500","-99.000","-99.000","-99.000","17.000","","14.500",""
"C0Z270","2019-10-09 12:00:00","343.000","6.000","1.500","23.600","0.830","977.900","","0.000","-99.000","-99.000","-99.000","24.000","","20.600",""
"C0G750","2019-10-09 12:00:00","31.000","244.000","1.500","30.000","0.640","1011.000","","0.000","-99.000","-99.000","-99.000","30.600","","24.000",""
"C0A550","2019-10-09 12:00:00","422.000","0.000","0.000","22.500","0.950","969.800","","5.500","-99.000","-99.000","-99.000","23.400","","21.300",""
"C0G830","2019-10-09 12:00:00","27.000","275.000","0.700","30.000","0.780","1009.500","","0.000","-99.000","-99.000","-99.000","30.400","","23.800",""
"C0E810","2019-10-09 12:00:00","53.000","355.000","4.800","30.200","0.650","1007.900","","0.000","-99.000","-99.000","-99.000","31.600","","22.300",""
"C0R640","2019-10-09 12:00:00","21.000","266.000","3.800","28.700","0.780","1012.400","","0.000","-99.000","-99.000","-99.000","29.000","","25.400",""
"C0D580","2019-10-09 12:00:00","120.000","0.000","0.000","28.200","0.620","999.700","","0.000","-99.000","-99.000","-99.000","28.200","","20.000",""
"C0M660","2019-10-09 12:00:00","40.000","238.000","1.700","29.800","0.650","1009.500","","0.000","-99.000","-99.000","-99.000","29.800","","25.100",""
"C0K330","2019-10-09 12:00:00","38.000","299.000","0.600","30.400","0.640","1008.800","","0.000","-99.000","-99.000","-99.000","30.400","","24.700",""
"C0E830","2019-10-09 12:00:00","37.000","8.000","4.300","29.300","0.690","1009.000","","0.000","9.800","6.000","","29.800","","24.000",""
"C0R420","2019-10-09 12:00:00","504.000","103.000","3.500","21.600","-99.000","953.900","","0.000","-99.000","-99.000","-99.000","22.800","","20.100",""
"C0X290","2019-10-09 12:00:00","10.000","315.000","1.800","29.800","0.720","1012.700","","0.000","-99.000","-99.000","-99.000","30.000","","26.000",""
"C0U760","2019-10-09 12:00:00","22.000","275.000","0.300","24.000","0.990","1015.300","","32.500","-99.000","-99.000","-99.000","24.400","","21.400",""
"C0U780","2019-10-09 12:00:00","15.000","267.000","1.200","24.700","0.830","1015.200","","18.500","-99.000","-99.000","-99.000","25.200","","20.500",""
"C0H9C0","2019-10-09 12:00:00","3402.000","324.000","0.800","19.200","0.550","680.100","","0.000","-99.000","-99.000","-99.000","19.400","","4.400",""
"C0V650","2019-10-09 12:00:00","28.000","254.000","3.700","29.000","0.650","1012.600","","0.000","-99.000","-99.000","-99.000","29.300","","25.500",""
"C0R720","2019-10-09 12:00:00","214.000","-99.000","-99.000","-99.000","-99.000","-99.000","","0.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0K470","2019-10-09 12:00:00","97.000","0.000","0.000","29.600","0.690","1002.300","","0.000","-99.000","-99.000","-99.000","29.600","","24.700",""
"C0T9N0","2019-10-09 12:00:00","261.000","42.000","1.800","25.100","0.760","986.500","","0.000","6.900","24.000","","25.300","","20.400",""
"CM0180","2019-10-09 12:00:00","313.000","0.000","0.200","28.500","0.650","979.100","","0.000","-99.000","-99.000","-99.000","31.400","","20.800",""
"C0Z070","2019-10-09 12:00:00","247.000","12.000","0.500","24.600","0.780","987.900","","0.000","-99.000","-99.000","-99.000","24.600","","19.900",""
"C0Z280","2019-10-09 12:00:00","224.000","301.000","0.300","25.700","0.740","991.900","","0.000","-99.000","-99.000","-99.000","25.700","","20.000",""
"C0SA40","2019-10-09 12:00:00","200.000","318.000","1.600","25.900","0.700","993.100","","0.000","-99.000","-99.000","-99.000","27.000","","20.600",""
"C0V440","2019-10-09 12:00:00","27.000","333.000","1.600","28.300","0.660","1010.300","","0.000","-99.000","-99.000","-99.000","30.500","","23.900",""
"C0R490","2019-10-09 12:00:00","49.000","288.000","3.100","29.800","0.640","1007.600","","0.000","-99.000","-99.000","-99.000","30.400","","24.600",""
"C1R340","2019-10-09 12:00:00","230.000","-99.000","-99.000","-99.000","0.870","-99.000","","0.000","9.600","11.000","","-999.000","","-999.000",""
"C0B010","2019-10-09 12:00:00","38.000","47.000","5.200","26.400","0.740","1009.400","","0.500","-99.000","-99.000","-99.000","26.900","","24.800",""
"C0X230","2019-10-09 12:00:00","29.000","270.000","3.000","29.800","0.690","1011.600","","0.000","-99.000","-99.000","-99.000","30.000","","25.400",""
"C0S770","2019-10-09 12:00:00","375.000","125.000","1.400","23.300","0.940","973.000","","0.000","-99.000","-99.000","-99.000","24.900","","21.900",""
"C0H890","2019-10-09 12:00:00","440.000","255.000","1.400","28.300","0.610","963.700","","0.000","-99.000","-99.000","-99.000","29.200","","22.100",""
"C0K480","2019-10-09 12:00:00","56.000","270.000","1.400","30.000","0.650","1006.800","","0.000","-99.000","-99.000","-99.000","30.200","","24.600",""
"C0R540","2019-10-09 12:00:00","17.000","222.000","3.300","29.300","0.720","1011.500","","0.000","-99.000","-99.000","-99.000","29.500","","23.500",""
"C0Z160","2019-10-09 12:00:00","124.000","40.000","1.500","25.500","0.750","1003.100","","0.000","-99.000","-99.000","-99.000","25.500","","18.900",""
"C0AH50","2019-10-09 12:00:00","275.000","90.000","5.900","25.700","0.940","984.200","","0.000","-99.000","-99.000","-99.000","25.900","","22.300",""
"C0F850","2019-10-09 12:00:00","379.000","285.000","1.000","27.600","0.670","970.500","","0.000","-99.000","-99.000","-99.000","28.900","","21.700",""
"C0G800","2019-10-09 12:00:00","15.000","246.000","0.700","31.000","0.590","1011.500","","0.000","-99.000","-99.000","-99.000","31.200","","24.200",""
"C0U890","2019-10-09 12:00:00","116.000","279.000","1.800","23.500","0.990","1004.600","","7.000","-99.000","-99.000","-99.000","23.500","","20.100",""
"C0F860","2019-10-09 12:00:00","2215.000","258.000","0.900","21.000","0.630","783.700","","0.000","-99.000","-99.000","-99.000","21.000","","8.700",""
"CM0170","2019-10-09 12:00:00","106.000","267.000","2.500","28.200","0.700","1002.400","","0.000","-99.000","-99.000","-99.000","29.100","","24.100",""
"C0B020","2019-10-09 12:00:00","86.000","358.000","4.200","25.100","0.730","1004.900","","0.000","9.300","7.000","","26.400","","24.400",""
"C0I390","2019-10-09 12:00:00","1184.000","248.000","1.500","23.100","0.660","887.900","","0.000","-99.000","-99.000","-99.000","23.800","","15.100",""
"C0T9D0","2019-10-09 12:00:00","7.000","-99.000","-99.000","-99.000","-99.000","-99.000","","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0E520","2019-10-09 12:00:00","320.000","29.000","1.100","29.300","0.660","978.100","","0.000","-99.000","-99.000","-99.000","29.600","","20.800",""
"C0C460","2019-10-09 12:00:00","482.000","0.000","0.200","26.400","0.630","961.200","","0.000","-99.000","-99.000","-99.000","26.400","","20.800",""
"C0AI40","2019-10-09 12:00:00","37.000","56.000","1.800","27.900","0.610","1011.600","","0.000","8.800","64.000","","28.000","","26.100",""
"C0O930","2019-10-09 12:00:00","69.000","298.000","0.300","30.300","0.680","1006.500","","0.000","-99.000","-99.000","-99.000","31.000","","23.200",""
"C0T870","2019-10-09 12:00:00","135.000","241.000","0.500","26.000","0.680","1000.600","","0.000","-99.000","-99.000","-99.000","26.400","","18.600",""
"C0A920","2019-10-09 12:00:00","196.000","67.000","2.500","24.400","0.810","993.500","","0.000","7.700","53.000","","25.400","","23.200",""
"C0A940","2019-10-09 12:00:00","49.000","64.000","1.000","26.000","0.790","1011.300","","0.000","-99.000","-99.000","-99.000","28.400","","24.400",""
"C0S740","2019-10-09 12:00:00","289.000","41.000","2.700","24.600","0.790","983.700","","0.000","8.300","48.000","","25.600","","19.400",""
"C0U980","2019-10-09 12:00:00","573.000","76.000","1.400","21.900","0.950","953.400","","22.000","-99.000","-99.000","-99.000","22.600","","19.600",""
"C0V250","2019-10-09 12:00:00","298.000","321.000","1.600","30.200","0.570","980.100","","0.000","-99.000","-99.000","-99.000","30.200","","21.500",""
"C0AH70","2019-10-09 12:00:00","34.000","78.000","2.500","27.300","0.630","1012.100","","1.500","8.200","92.000","","27.800","","24.700",""
"C0M760","2019-10-09 12:00:00","40.000","307.000","1.800","29.800","0.670","1009.100","","0.000","-99.000","-99.000","-99.000","31.100","","25.900",""
"C0O950","2019-10-09 12:00:00","4.000","260.000","0.400","30.900","0.630","1012.500","","0.000","-99.000","-99.000","-99.000","31.100","","26.000",""
"C0F9A0","2019-10-09 12:00:00","425.000","274.000","1.300","28.800","0.670","966.000","","0.000","-99.000","-99.000","-99.000","28.800","","22.300",""
"C0A9F0","2019-10-09 12:00:00","35.000","90.000","3.300","27.900","0.640","1012.400","","0.000","8.800","90.000","","28.200","","24.800",""
"C0I460","2019-10-09 12:00:00","110.000","344.000","1.100","30.400","0.600","1000.800","","0.000","-99.000","-99.000","-99.000","30.400","","25.000",""
"C0W160","2019-10-09 12:00:00","49.000","50.000","13.100","25.300","0.820","1007.000","","0.000","-99.000","-99.000","-99.000","25.500","","24.500",""
"C0E420","2019-10-09 12:00:00","19.000","44.000","2.300","30.300","0.560","1009.500","","0.000","9.200","35.000","","30.900","","23.500",""
"C0R190","2019-10-09 12:00:00","32.000","74.000","1.200","29.500","0.700","1009.400","","0.000","-99.000","-99.000","-99.000","30.700","","22.500",""
"C0I010","2019-10-09 12:00:00","1562.000","328.000","2.000","22.000","0.730","850.600","","0.000","-99.000","-99.000","-99.000","22.900","","14.600",""
"C0F930","2019-10-09 12:00:00","100.000","358.000","0.700","31.900","0.690","1002.000","","0.000","-99.000","-99.000","-99.000","31.900","","22.600",""
"C0X180","2019-10-09 12:00:00","62.000","262.000","1.100","29.900","0.640","1006.000","","0.000","-99.000","-99.000","-99.000","30.700","","25.100",""
"C0ACA0","2019-10-09 12:00:00","25.000","61.000","2.900","27.500","0.640","1011.600","","0.500","9.300","40.000","","27.500","","23.900",""
"C0X260","2019-10-09 12:00:00","39.000","296.000","2.000","30.700","0.670","1009.600","","0.000","-99.000","-99.000","-99.000","31.000","","25.500",""
"C0K500","2019-10-09 12:00:00","12.000","280.000","1.400","31.100","0.620","1011.100","","0.000","-99.000","-99.000","-99.000","31.100","","24.300",""
"CM0010","2019-10-09 12:00:00","68.000","42.000","3.200","26.200","0.690","1008.500","","0.000","-99.000","-99.000","-99.000","26.400","","24.100",""
"C0O990","2019-10-09 12:00:00","18.000","261.000","1.200","31.500","0.580","1011.300","","0.000","-99.000","-99.000","-99.000","31.900","","24.200",""
"C0E430","2019-10-09 12:00:00","258.000","348.000","1.200","29.400","0.640","987.800","","0.000","-99.000","-99.000","-99.000","29.700","","21.100",""
"C0D390","2019-10-09 12:00:00","146.000","290.000","0.400","29.600","0.600","995.600","","0.000","-99.000","-99.000","-99.000","30.000","","23.100",""
"C0T9F0","2019-10-09 12:00:00","251.000","0.000","0.000","23.900","0.850","987.700","","0.000","-99.000","-99.000","-99.000","24.300","","20.900",""
"C0R350","2019-10-09 12:00:00","35.000","49.000","5.600","28.500","0.710","1010.400","","0.000","-99.000","-99.000","-99.000","28.900","","25.100",""
"C0K550","2019-10-09 12:00:00","15.000","286.000","1.400","30.300","0.670","1012.300","","0.000","-99.000","-99.000","-99.000","30.600","","25.400",""
"C0C670","2019-10-09 12:00:00","250.000","33.000","4.000","26.200","0.660","986.300","","0.000","10.600","25.000","","26.200","","22.200",""
"C0A980","2019-10-09 12:00:00","11.000","79.000","3.900","28.200","0.620","1014.700","","0.000","-99.000","-99.000","-99.000","29.100","","25.700",""
"C0UA60","2019-10-09 12:00:00","566.000","5.000","0.800","22.900","0.830","952.800","","15.000","-99.000","-99.000","-99.000","23.400","","17.800",""
"C0C480","2019-10-09 12:00:00","105.000","108.000","1.300","28.300","0.660","1002.900","","1.000","-99.000","-99.000","-99.000","28.300","","23.300",""
"C0S900","2019-10-09 12:00:00","27.000","342.000","1.900","26.200","0.870","1012.400","","0.000","8.500","95.000","","28.300","","26.200",""
"C0SA00","2019-10-09 12:00:00","466.000","101.000","2.800","23.900","0.890","962.600","","0.000","-99.000","-99.000","-99.000","26.600","","19.000",""
"C0V730","2019-10-09 12:00:00","33.000","269.000","2.300","30.000","0.680","1010.600","","0.000","-99.000","-99.000","-99.000","30.400","","25.200",""
"C0G730","2019-10-09 12:00:00","27.000","313.000","2.300","29.200","0.630","1011.200","","0.000","-99.000","-99.000","-99.000","29.500","","23.700",""
"C0Z300","2019-10-09 12:00:00","182.000","12.000","1.000","24.800","0.950","996.800","","0.000","-99.000","-99.000","-99.000","24.800","","19.700",""
"C0H9A0","2019-10-09 12:00:00","1595.000","106.000","1.000","21.000","0.760","848.400","","0.000","-99.000","-99.000","-99.000","23.500","","14.600",""
"C0S840","2019-10-09 12:00:00","22.000","55.000","5.000","27.400","0.810","1014.300","","0.000","-99.000","-99.000","-99.000","28.900","","25.600",""
"C0Z150","2019-10-09 12:00:00","27.000","0.000","0.100","27.000","0.700","1013.600","","0.000","-99.000","-99.000","-99.000","27.000","","21.600",""
"C0W170","2019-10-09 12:00:00","42.000","28.000","6.300","23.700","0.810","1011.500","","0.000","11.400","27.000","","23.700","","22.200",""
"C0E540","2019-10-09 12:00:00","32.000","36.000","2.400","31.200","0.540","1010.200","","0.000","-99.000","-99.000","-99.000","31.400","","22.800",""
"C0D660","2019-10-09 12:00:00","65.000","60.000","3.000","28.900","0.600","1006.300","","0.000","10.100","44.000","","29.200","","24.900",""
"C0U650","2019-10-09 12:00:00","442.000","236.000","1.300","21.300","0.990","967.400","","11.000","-99.000","-99.000","-99.000","22.200","","18.600",""
"C0G810","2019-10-09 12:00:00","26.000","184.000","1.200","32.100","0.600","1009.700","","0.000","-99.000","-99.000","-99.000","32.100","","26.100",""
"C0F9Z0","2019-10-09 12:00:00","3193.000","25.000","1.100","14.400","0.780","699.400","","0.000","-99.000","-99.000","-99.000","15.400","","6.200",""
"C0M410","2019-10-09 12:00:00","245.000","283.000","0.500","29.900","0.700","982.200","","0.000","-99.000","-99.000","-99.000","31.300","","22.900",""
"C0I410","2019-10-09 12:00:00","180.000","274.000","0.500","29.700","0.660","992.800","","0.000","-99.000","-99.000","-99.000","30.800","","24.400",""
"C0K250","2019-10-09 12:00:00","12.000","289.000","1.300","30.500","0.630","1012.400","","0.000","-99.000","-99.000","-99.000","31.300","","22.200",""
"C0AH80","2019-10-09 12:00:00","68.000","39.000","3.400","26.300","0.760","1007.500","","1.500","-99.000","-99.000","-99.000","26.600","","22.600",""
"C0V640","2019-10-09 12:00:00","35.000","271.000","3.300","30.400","0.640","1009.800","","0.000","-99.000","-99.000","-99.000","30.400","","26.600",""
"C0S920","2019-10-09 12:00:00","98.000","145.000","3.000","26.900","0.750","999.200","","0.000","-99.000","-99.000","-99.000","29.100","","20.800",""
"C0S830","2019-10-09 12:00:00","288.000","347.000","0.400","28.700","0.640","984.500","","0.000","-99.000","-99.000","-99.000","28.700","","22.900",""
"C0V800","2019-10-09 12:00:00","256.000","181.000","0.700","30.700","0.580","983.100","","0.000","-99.000","-99.000","-99.000","30.700","","23.100",""
"C0R140","2019-10-09 12:00:00","740.000","324.000","2.200","23.300","0.680","934.700","","0.000","-99.000","-99.000","-99.000","25.600","","20.000",""
"C0K410","2019-10-09 12:00:00","20.000","290.000","1.500","30.200","0.630","1010.400","","0.000","-99.000","-99.000","-99.000","30.500","","24.800",""
"C0F000","2019-10-09 12:00:00","273.000","281.000","0.700","28.800","0.780","981.700","","0.000","-99.000","-99.000","-99.000","29.300","","23.200",""
"C0W150","2019-10-09 12:00:00","42.000","65.000","3.500","28.700","0.620","1011.400","","0.000","11.600","77.000","","29.000","","25.400",""
"C0AH90","2019-10-09 12:00:00","660.000","0.000","0.200","20.000","0.990","945.200","","15.000","-99.000","-99.000","-99.000","20.400","","18.100",""
"C0F9K0","2019-10-09 12:00:00","30.000","9.000","4.000","29.100","0.700","1008.600","","0.000","-99.000","-99.000","-99.000","29.700","","23.200",""
"C0H990","2019-10-09 12:00:00","3076.000","209.000","1.800","10.500","0.970","709.200","","0.000","-99.000","-99.000","-99.000","15.500","","7.400",""
"C0V260","2019-10-09 12:00:00","126.000","278.000","1.200","33.200","0.530","999.600","","0.000","-99.000","-99.000","-99.000","33.200","","23.700",""
"C0S970","2019-10-09 12:00:00","19.000","61.000","7.100","26.900","0.790","1012.700","","0.000","-99.000","-99.000","-99.000","28.400","","24.500",""
"C0U940","2019-10-09 12:00:00","25.000","272.000","1.400","24.300","0.860","1014.700","","14.500","-99.000","-99.000","-99.000","24.500","","20.100",""
"C0I480","2019-10-09 12:00:00","2165.000","268.000","0.400","16.000","0.900","791.400","","0.500","-99.000","-99.000","-99.000","18.500","","9.000",""
"CM0150","2019-10-09 12:00:00","11.000","96.000","1.600","27.200","0.670","1013.900","","0.000","-99.000","-99.000","-99.000","28.500","","22.800",""
"C0X080","2019-10-09 12:00:00","2.000","274.000","3.100","31.600","0.630","1013.400","","0.000","-99.000","-99.000","-99.000","31.900","","25.500",""
"C0AH00","2019-10-09 12:00:00","38.000","37.000","3.200","26.600","0.750","1011.300","","0.000","-99.000","-99.000","-99.000","27.200","","24.500",""
"C0V700","2019-10-09 12:00:00","24.000","259.000","3.400","29.200","0.670","1010.300","","0.000","-99.000","-99.000","-99.000","29.700","","26.600",""
"C0AD00","2019-10-09 12:00:00","86.000","78.000","1.400","26.800","0.720","1006.600","","0.000","8.400","96.000","","27.600","","24.900",""
"C0O900","2019-10-09 12:00:00","9.000","301.000","3.100","30.500","0.630","1012.700","","0.000","-99.000","-99.000","-99.000","31.200","","24.900",""
"C0R570","2019-10-09 12:00:00","37.000","70.000","1.200","30.900","0.600","1008.500","","0.000","-99.000","-99.000","-99.000","31.300","","25.000",""
"C0AG90","2019-10-09 12:00:00","25.000","59.000","3.500","27.400","0.710","1013.400","","3.000","9.300","24.000","","27.600","","23.700",""
"C0V760","2019-10-09 12:00:00","30.000","267.000","2.800","31.200","0.590","1011.000","","0.000","-99.000","-99.000","-99.000","31.300","","25.700",""
"C0T9I0","2019-10-09 12:00:00","152.000","316.000","0.600","27.100","0.690","999.900","","0.000","-99.000","-99.000","-99.000","27.100","","20.700",""
"C0O980","2019-10-09 12:00:00","18.000","237.000","1.900","32.000","0.570","1012.500","","0.000","-99.000","-99.000","-99.000","32.200","","24.500",""
"C0R270","2019-10-09 12:00:00","51.000","300.000","2.200","31.200","0.700","1007.300","","0.000","-99.000","-99.000","-99.000","31.900","","23.900",""
"C0T9H0","2019-10-09 12:00:00","725.000","7.000","3.000","21.400","0.970","936.800","","1.000","-99.000","-99.000","-99.000","21.400","","18.200",""
"C0A660","2019-10-09 12:00:00","97.000","54.000","1.600","25.300","0.780","1004.600","","0.000","-99.000","-99.000","-99.000","26.100","","23.700",""
"C0A890","2019-10-09 12:00:00","40.000","178.000","0.400","26.700","0.790","1011.000","","0.000","-99.000","-99.000","-99.000","27.700","","23.900",""
"C0O840","2019-10-09 12:00:00","134.000","271.000","2.200","29.200","0.740","-99.000","","0.000","-99.000","-99.000","-99.000","30.100","","24.500",""
"C0R530","2019-10-09 12:00:00","16.000","246.000","3.700","27.800","0.710","1011.600","","0.000","-99.000","-99.000","-99.000","28.200","","23.800",""
"C0G870","2019-10-09 12:00:00","12.000","345.000","2.900","29.800","0.640","1013.100","","0.000","-99.000","-99.000","-99.000","30.100","","23.600",""
"C0M820","2019-10-09 12:00:00","980.000","220.000","1.500","23.300","0.690","907.500","","0.000","-99.000","-99.000","-99.000","23.700","","18.700",""
"C0F9S0","2019-10-09 12:00:00","43.000","258.000","1.000","31.300","0.570","1008.500","","0.000","-99.000","-99.000","-99.000","31.300","","26.100",""
"C0R160","2019-10-09 12:00:00","45.000","314.000","1.500","29.900","0.750","1007.800","","0.000","-99.000","-99.000","-99.000","30.600","","23.400",""
"C0A950","2019-10-09 12:00:00","60.000","67.000","7.400","25.600","0.720","1009.700","","0.000","-99.000","-99.000","-99.000","26.000","","25.200",""
"C0F9L0","2019-10-09 12:00:00","253.000","314.000","1.700","28.900","0.690","984.900","","0.000","-99.000","-99.000","-99.000","29.300","","23.700",""
"C0R550","2019-10-09 12:00:00","38.000","239.000","3.900","29.800","0.690","1009.900","","0.000","-99.000","-99.000","-99.000","31.200","","22.800",""
"C0V530","2019-10-09 12:00:00","34.000","259.000","2.400","30.500","0.590","1009.500","","0.000","-99.000","-99.000","-99.000","30.500","","25.600",""
"C0AI10","2019-10-09 12:00:00","76.000","198.000","2.100","26.600","0.740","1006.600","","0.000","-99.000","-99.000","-99.000","26.600","","22.000",""
"C0F9U0","2019-10-09 12:00:00","74.000","223.000","1.300","31.800","0.570","1005.400","","0.000","-99.000","-99.000","-99.000","31.800","","26.500",""
"C0V680","2019-10-09 12:00:00","40.000","260.000","3.700","29.000","0.680","1009.200","","0.000","-99.000","-99.000","-99.000","29.800","","25.100",""
"C0Z290","2019-10-09 12:00:00","946.000","343.000","0.600","21.400","0.840","912.200","","0.000","-99.000","-99.000","-99.000","21.400","","16.500",""
"CM0120","2019-10-09 12:00:00","4.000","20.000","1.600","29.400","0.640","1013.400","","0.000","-99.000","-99.000","-99.000","29.400","","25.100",""
"C0G760","2019-10-09 12:00:00","53.000","226.000","1.700","30.200","0.660","1009.500","","0.000","-99.000","-99.000","-99.000","30.700","","24.700",""
"C0K450","2019-10-09 12:00:00","35.000","199.000","1.600","30.000","0.600","1008.800","","0.000","-99.000","-99.000","-99.000","30.600","","24.900",""
"C0E820","2019-10-09 12:00:00","220.000","66.000","2.300","29.100","0.590","988.700","","0.000","-99.000","-99.000","-99.000","29.300","","21.600",""
"C0A530","2019-10-09 12:00:00","300.000","68.000","1.400","25.500","0.910","982.000","","4.500","-99.000","-99.000","-99.000","25.500","","21.200",""
"C0M520","2019-10-09 12:00:00","15.000","289.000","2.700","29.900","0.660","1011.400","","0.000","-99.000","-99.000","-99.000","29.900","","25.300",""
"C0K240","2019-10-09 12:00:00","1132.000","315.000","0.900","23.600","0.990","894.100","","0.000","-99.000","-99.000","-99.000","26.000","","18.900",""
"C0V210","2019-10-09 12:00:00","734.000","215.000","3.100","28.900","0.530","933.200","","0.000","-99.000","-99.000","-99.000","28.900","","17.100",""
"C0Z320","2019-10-09 12:00:00","646.000","80.000","0.500","22.500","0.770","944.700","","0.000","-99.000","-99.000","-99.000","25.500","","16.100",""
"C0R600","2019-10-09 12:00:00","766.000","307.000","0.500","24.100","0.830","929.500","","0.000","-99.000","-99.000","-99.000","24.600","","21.500",""
"C0C650","2019-10-09 12:00:00","208.000","47.000","3.300","26.300","0.720","990.800","","0.000","9.100","35.000","","26.500","","22.300",""
"C0F9I0","2019-10-09 12:00:00","194.000","323.000","1.700","28.700","0.680","991.600","","0.000","-99.000","-99.000","-99.000","29.100","","24.000",""
"C0T820","2019-10-09 12:00:00","550.000","124.000","1.700","26.600","0.590","957.300","","0.000","-99.000","-99.000","-99.000","27.300","","18.800",""
"C0S890","2019-10-09 12:00:00","238.000","16.000","1.800","25.500","0.760","991.400","","0.000","-99.000","-99.000","-99.000","26.400","","20.700",""
"C0G840","2019-10-09 12:00:00","32.000","265.000","0.900","31.400","0.640","1007.800","","0.000","-99.000","-99.000","-99.000","31.400","","24.700",""
"C0V710","2019-10-09 12:00:00","34.000","276.000","1.800","28.800","0.690","1009.800","","0.000","-99.000","-99.000","-99.000","29.900","","26.200",""
"C0X140","2019-10-09 12:00:00","17.000","276.000","1.300","30.600","0.650","1011.100","","0.000","-99.000","-99.000","-99.000","31.400","","26.600",""
"C0C680","2019-10-09 12:00:00","228.000","122.000","3.400","25.200","0.720","987.600","","6.000","8.600","130.000","","25.600","","21.500",""
"C0D360","2019-10-09 12:00:00","523.000","299.000","0.400","28.100","0.620","954.100","","0.000","-99.000","-99.000","-99.000","28.700","","19.200",""
"C0C710","2019-10-09 12:00:00","143.000","123.000","1.700","27.800","0.620","998.300","","0.000","7.100","115.000","","27.800","","22.600",""
"C0Z190","2019-10-09 12:00:00","62.000","161.000","1.300","26.500","0.830","1008.800","","0.000","-99.000","-99.000","-99.000","26.900","","22.800",""
"C0Z020","2019-10-09 12:00:00","211.000","28.000","4.100","24.200","0.870","991.300","","0.000","-99.000","-99.000","-99.000","24.500","","19.700",""
"C0I380","2019-10-09 12:00:00","258.000","300.000","0.900","28.700","0.740","983.600","","0.000","-99.000","-99.000","-99.000","29.100","","23.700",""
"C0D560","2019-10-09 12:00:00","147.000","57.000","2.000","30.200","0.560","997.400","","0.000","9.000","47.000","","30.700","","23.400",""
"C0Z220","2019-10-09 12:00:00","589.000","265.000","1.400","20.500","0.940","952.000","","0.000","-99.000","-99.000","-99.000","20.600","","18.000",""
"C0R220","2019-10-09 12:00:00","23.000","251.000","2.600","29.400","0.780","1011.200","","0.000","-99.000","-99.000","-99.000","30.400","","23.400",""
"C0A870","2019-10-09 12:00:00","685.000","77.000","6.200","-99.000","-99.000","937.800","","1.500","11.500","61.000","","-999.000","","-999.000",""
"C0V670","2019-10-09 12:00:00","20.000","255.000","2.700","30.000","0.650","1011.600","","0.000","-99.000","-99.000","-99.000","30.500","","26.900",""
"C0G770","2019-10-09 12:00:00","15.000","234.000","0.800","31.400","0.570","1011.600","","0.000","-99.000","-99.000","-99.000","31.400","","25.300",""
"C0C540","2019-10-09 12:00:00","46.000","61.000","3.800","28.500","0.630","1009.800","","0.000","-99.000","-99.000","-99.000","29.800","","23.100",""
"C0F9O0","2019-10-09 12:00:00","175.000","308.000","0.800","29.500","0.690","994.000","","0.000","-99.000","-99.000","-99.000","30.900","","25.100",""
"C0Z230","2019-10-09 12:00:00","31.000","302.000","4.100","25.200","0.680","1013.600","","6.500","-99.000","-99.000","-99.000","25.200","","20.800",""
"C0U900","2019-10-09 12:00:00","63.000","234.000","1.000","24.100","0.990","1010.700","","8.500","-99.000","-99.000","-99.000","24.100","","20.300",""
"C0X200","2019-10-09 12:00:00","61.000","254.000","0.900","29.400","0.670","1006.600","","0.000","-99.000","-99.000","-99.000","30.600","","24.200",""
"C0G640","2019-10-09 12:00:00","17.000","351.000","1.800","30.800","0.590","1013.400","","0.000","-99.000","-99.000","-99.000","31.300","","23.500",""
"C0Z080","2019-10-09 12:00:00","298.000","360.000","1.100","26.000","0.800","982.600","","0.000","-99.000","-99.000","-99.000","26.200","","19.500",""
"C0U770","2019-10-09 12:00:00","5.000","331.000","1.500","24.700","0.800","1015.900","","16.500","-99.000","-99.000","-99.000","24.700","","20.600",""
"C0Z210","2019-10-09 12:00:00","126.000","354.000","1.600","25.500","0.690","1002.900","","0.000","-99.000","-99.000","-99.000","25.500","","19.300",""
"C0V690","2019-10-09 12:00:00","30.000","262.000","2.800","28.900","0.740","1011.200","","0.000","-99.000","-99.000","-99.000","29.600","","26.600",""
"C0M690","2019-10-09 12:00:00","33.000","308.000","2.200","29.700","0.680","1009.000","","0.000","-99.000","-99.000","-99.000","30.300","","25.100",""
"C0F970","2019-10-09 12:00:00","145.000","283.000","1.400","29.700","0.590","996.100","","0.000","-99.000","-99.000","-99.000","29.700","","24.300",""
"C0C490","2019-10-09 12:00:00","157.000","76.000","3.300","28.800","0.630","996.900","","0.000","-99.000","-99.000","-99.000","28.900","","23.500",""
"C0X160","2019-10-09 12:00:00","26.000","233.000","3.800","30.000","0.620","1011.000","","0.000","-99.000","-99.000","-99.000","30.400","","25.400",""
"C0S760","2019-10-09 12:00:00","1621.000","151.000","1.400","17.500","0.940","842.500","","0.000","-99.000","-99.000","-99.000","20.100","","12.500",""
"C0A9A0","2019-10-09 12:00:00","24.000","93.000","5.600","27.500","0.680","1012.900","","0.000","-99.000","-99.000","-99.000","27.800","","25.100",""
